model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,10,4,1,train,0.05682550370693207,0.00047300144797191024,1.0,0.016401510685682297,0.3919387459754944,81.52292823791504,1.372724609375,0.05682550370693207
RegretNetSystem,10,4,1,test,0.05796908959746361,0.001888047088868916,1.0,0.016480891034007072,0.39749839901924133,0.01996922492980957,1.20890625,0.05796908959746361
RegretNetSystem,10,4,1,train,0.05315246433019638,0.0013508046977221966,1.0,0.016011567786335945,0.4025691747665405,80.15072321891785,1.372724609375,0.05315246433019638
RegretNetSystem,10,4,1,test,0.052758216857910156,0.0011726944940164685,1.0,0.014580793678760529,0.39993563294410706,0.01956319808959961,1.20890625,0.052758216857910156
RegretNetSystem,10,4,1,train,0.05448411777615547,0.0013024089857935905,1.0,0.01911798119544983,0.40354451537132263,79.74235773086548,1.372763671875,0.05448411777615547
RegretNetSystem,10,4,1,test,0.055719658732414246,0.0014351765858009458,1.0,0.018741628155112267,0.41551125049591064,0.01947188377380371,1.2088671875,0.055719658732414246
RegretNetSystem,10,4,1,train,0.0571744330227375,0.0009046580526046455,1.0,0.02053263783454895,0.4572874903678894,79.6339681148529,1.372763671875,0.0571744330227375
RegretNetSystem,10,4,1,test,0.05797369033098221,0.0017045720014721155,1.0,0.0203123576939106,0.460073322057724,0.019561767578125,1.2088671875,0.05797369033098221
RegretNetSystem,10,4,1,train,0.05941132456064224,0.000633173796813935,1.0,0.030798207968473434,0.4424452781677246,80.46189785003662,1.372763671875,0.05941132456064224
RegretNetSystem,10,4,1,test,0.060160815715789795,0.0018995944410562515,1.0,0.03546299412846565,0.43984749913215637,0.020650863647460938,1.2088671875,0.060160815715789795
RegretNetSystem,10,4,1,train,0.056862011551856995,0.0004713015805464238,1.0,0.015224774368107319,0.40333491563796997,79.3751962184906,1.372763671875,0.056862011551856995
RegretNetSystem,10,4,1,test,0.05656303092837334,0.00182925327681005,1.0,0.016891587525606155,0.39421314001083374,0.020895004272460938,1.2088671875,0.05656303092837334
RegretNetSystem,10,4,1,train,0.05757325142621994,0.000497987202834338,1.0,0.02356380596756935,0.43432697653770447,80.54815459251404,1.372763671875,0.05757325142621994
RegretNetSystem,10,4,1,test,0.05836598575115204,0.0010894272709265351,1.0,0.02520846202969551,0.4392567276954651,0.019826412200927734,1.2088671875,0.05836598575115204
RegretNetSystem,10,4,1,train,0.05866942182183266,0.000767949502915144,1.0,0.02318892627954483,0.41350650787353516,79.54387974739075,1.3727734375,0.05866942182183266
RegretNetSystem,10,4,1,test,0.05922899767756462,0.0011081109987571836,1.0,0.02354840189218521,0.41467612981796265,0.0196990966796875,1.2088671875,0.05922899767756462
RegretNetSystem,10,4,1,train,0.05860770866274834,0.0009719870868138969,1.0,0.04156512767076492,0.5237512588500977,79.2886483669281,1.372724609375,0.05860770866274834
