model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,9,1,1,train,0.05779947713017464,0.0029936248902231455,1.0,0.01063887681812048,0.4240826666355133,10.411610126495361,0.1193173828125,0.05779947713017464
RegretNetSystem,9,1,1,test,0.05595284327864647,0.0027912789955735207,1.0,0.01175873912870884,0.4008546769618988,0.04783129692077637,0.061033203125,0.05595284327864647
RegretNetSystem,9,2,1,train,0.022762322798371315,0.004564391449093819,1.0,0.005742298439145088,0.12799009680747986,10.532468795776367,0.1193515625,inf
RegretNetSystem,9,2,1,test,0.023853039368987083,0.002642515115439892,1.0,0.005630816332995892,0.1361764818429947,0.03797483444213867,0.061037109375,0.023853039368987083
RegretNetSystem,9,3,1,train,0.01594414934515953,0.005569138564169407,1.0,0.0037147814873605967,0.09331805258989334,11.813207387924194,0.1297412109375,inf
RegretNetSystem,9,3,1,test,0.025866245850920677,0.0019226204603910446,1.0,0.005104329902678728,0.19241374731063843,0.04815053939819336,0.061041015625,0.025866245850920677
RegretNetSystem,9,4,1,train,0.014675188809633255,0.006787471007555723,1.0,0.0033015019726008177,0.08325986564159393,12.037105798721313,0.1431142578125,inf
RegretNetSystem,9,4,1,test,0.020021067932248116,0.0012033663224428892,1.0,0.0038776241708546877,0.14933739602565765,0.04391908645629883,0.0610458984375,0.020021067932248116
