model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.04260184243321419,0.00012852740474045277,1.0,0.0041161649860441685,0.1674163043498993,105.50580525398254,0.808359375,0.04260184243321419
RegretNetSystem,5,1,1,test,0.04094167426228523,9.318412048742175e-05,1.0,0.0024001244455575943,0.16441810131072998,0.041197776794433594,0.644599609375,0.04094167426228523
RegretNetSystem,5,2,1,train,0.019169792532920837,0.00044245607568882406,1.0,0.004969611298292875,0.08637358248233795,106.72504043579102,0.8084765625,0.019169792532920837
RegretNetSystem,5,2,1,test,0.018382029607892036,0.00032753057894296944,1.0,0.003004667116329074,0.08022940158843994,0.03607058525085449,0.644638671875,0.018382029607892036
RegretNetSystem,5,3,1,train,0.010444562882184982,0.00038094230694696307,1.0,0.0025418344885110855,0.04750871658325195,112.98742413520813,0.8085546875,0.010444562882184982
RegretNetSystem,5,3,1,test,0.009276540949940681,0.00043500098399817944,1.0,0.0019812968093901873,0.044119227677583694,0.04057574272155762,0.644716796875,0.009276540949940681
RegretNetSystem,5,4,1,train,0.006054706871509552,0.0004064561799168587,1.0,0.0018413849174976349,0.025876546278595924,100.79745817184448,0.808662109375,0.006054706871509552
RegretNetSystem,5,4,1,test,0.006174894981086254,0.0004785772180184722,1.0,0.0017727145459502935,0.027033010497689247,0.04528975486755371,0.6448046875,0.006174894981086254
RegretNetSystem,9,1,1,train,0.055223673582077026,0.00048056369996629655,1.0,0.008599578402936459,0.4135739803314209,109.69259405136108,1.250205078125,0.055223673582077026
RegretNetSystem,9,1,1,test,0.05584846809506416,0.0006822483846917748,1.0,0.008252554573118687,0.41492313146591187,0.05147838592529297,1.073232421875,0.05584846809506416
RegretNetSystem,9,2,1,train,0.021786563098430634,0.0009084443445317447,1.0,0.004160257056355476,0.12186088413000107,109.64771723747253,1.250283203125,0.021786563098430634
RegretNetSystem,9,2,1,test,0.021991346031427383,0.0007106518605723977,1.0,0.004098753444850445,0.12395740300416946,0.0341799259185791,1.073310546875,0.021991346031427383
RegretNetSystem,9,3,1,train,0.015489992685616016,0.0018084060866385698,1.0,0.00406710896641016,0.0830276682972908,118.79955649375916,1.250400390625,0.015489992685616016
RegretNetSystem,9,3,1,test,0.01365768350660801,0.00042945650056935847,1.0,0.002676870208233595,0.08246032893657684,0.03853321075439453,1.073349609375,0.01365768350660801
RegretNetSystem,9,4,1,train,0.011139316484332085,0.0006525684730149806,1.0,0.002944573061540723,0.05339726433157921,113.79822969436646,1.250546875,0.011139316484332085
RegretNetSystem,9,4,1,test,0.01047942042350769,0.000677094969432801,1.0,0.0027459890116006136,0.056534044444561005,0.03676009178161621,1.0734375,0.01047942042350769
RegretNetSystem,10,1,1,train,0.057898495346307755,0.0006459061987698078,1.0,0.008497132919728756,0.42614272236824036,124.63345146179199,1.372451171875,0.057898495346307755
RegretNetSystem,10,1,1,test,0.05847599357366562,0.0006898871506564319,1.0,0.007467849645763636,0.4303915202617645,0.039415836334228516,1.20861328125,0.05847599357366562
RegretNetSystem,10,2,1,train,0.024061983451247215,0.0012796676019206643,1.0,0.004959814250469208,0.13258786499500275,121.6782066822052,1.372529296875,0.024061983451247215
RegretNetSystem,10,2,1,test,0.023779893293976784,0.0008496167720295489,1.0,0.003648963989689946,0.13964638113975525,0.03626418113708496,1.20873046875,0.023779893293976784
RegretNetSystem,10,3,1,train,0.017391011118888855,0.0012534286361187696,1.0,0.003614389570429921,0.10315028578042984,116.042795419693,1.372607421875,0.017391011118888855
RegretNetSystem,10,3,1,test,0.015713674947619438,0.000470337166916579,1.0,0.0028812610544264317,0.09498389065265656,0.0374608039855957,1.20876953125,0.015713674947619438
RegretNetSystem,10,4,1,train,0.012832456268370152,0.00195334549061954,1.0,0.003163144690915942,0.06482008099555969,116.14803433418274,1.37279296875,0.012832456268370152
RegretNetSystem,10,4,1,test,0.011904419399797916,0.0007748397765681148,1.0,0.002395865973085165,0.06816218793392181,0.040370941162109375,1.208857421875,0.011904419399797916
NonSPRuleSystem,5,1,1,train,0.0423867329955101,nan,1.0,0.0,0.16799794137477875,0.34304070472717285,0.16890625,0.0423867329955101
NonSPRuleSystem,5,1,1,test,0.04078931361436844,nan,1.0,0.0,0.16472898423671722,0.039128780364990234,0.16873046875,0.04078931361436844
PercentileRuleSystem,5,1,1,train,0.0557912141084671,nan,1.0,0.0,0.3339215815067291,0.14313721656799316,0.16873046875,0.0557912141084671
PercentileRuleSystem,5,1,1,test,0.05422231927514076,nan,1.0,0.0,0.3206958472728729,0.034903764724731445,0.006064453125,0.05422231927514076
DictatorRuleSystem,5,1,1,train,0.0423867329955101,nan,1.0,0.0,0.16799794137477875,0.1372675895690918,0.16876953125,0.0423867329955101
DictatorRuleSystem,5,1,1,test,0.04078931361436844,nan,1.0,0.0,0.16472898423671722,0.03571915626525879,0.006103515625,0.04078931361436844
ConstantRuleSystem,5,1,1,train,0.07372697442770004,nan,1.0,0.02842494286596775,0.38472139835357666,0.13454413414001465,0.1684765625,0.07372697442770004
ConstantRuleSystem,5,1,1,test,0.07172815501689911,nan,1.0,0.02700006775557995,0.3695250451564789,0.031156063079833984,0.005859375,0.07172815501689911
MoulinNetSystem,5,1,1,train,0.0423867329955101,nan,1.0,0.0,0.16799794137477875,64.04756164550781,0.339541015625,0.0423867329955101
MoulinNetSystem,5,1,1,test,0.04078931361436844,nan,1.0,1.8593709683045745e-08,0.16472898423671722,0.049877166748046875,0.176787109375,0.04078931361436844
NonSPRuleSystem,5,2,1,train,0.011802401393651962,nan,1.0,0.0,0.061503734439611435,0.785315752029419,0.16947265625,0.011802401393651962
NonSPRuleSystem,5,2,1,test,0.011473686434328556,nan,1.0,0.0,0.060719676315784454,0.04402518272399902,0.169296875,0.011473686434328556
PercentileRuleSystem,5,2,1,train,0.023906946182250977,nan,1.0,0.0,0.1489693820476532,0.21252918243408203,0.169169921875,0.023906946182250977
PercentileRuleSystem,5,2,1,test,0.02396005392074585,nan,1.0,0.0,0.14826732873916626,0.03268718719482422,0.006396484375,0.02396005392074585
DictatorRuleSystem,5,2,1,train,0.019385328516364098,nan,1.0,0.0,0.10418166220188141,0.1438276767730713,0.1691015625,0.019385328516364098
DictatorRuleSystem,5,2,1,test,0.019036270678043365,nan,1.0,0.0,0.10141180455684662,0.032419681549072266,0.006435546875,0.019036270678043365
ConstantRuleSystem,5,2,1,train,0.04988784343004227,nan,1.0,0.012477240525186062,0.28124403953552246,0.10025215148925781,0.168935546875,0.04988784343004227
ConstantRuleSystem,5,2,1,test,0.04758874326944351,nan,1.0,0.012698481790721416,0.2619019150733948,0.029754638671875,0.006318359375,0.04758874326944351
MoulinNetSystem,5,2,1,train,0.016158930957317352,nan,1.0,0.0,0.08674120157957077,65.94316625595093,0.346484375,0.016158930957317352
MoulinNetSystem,5,2,1,test,0.015752742066979408,nan,1.0,0.0,0.0840701162815094,0.05320334434509277,0.18373046875,0.015752742066979408
NonSPRuleSystem,5,3,1,train,0.004069741815328598,nan,1.0,0.0,0.026400459930300713,0.6847515106201172,0.169931640625,0.004069741815328598
NonSPRuleSystem,5,3,1,test,0.003999478183686733,nan,1.0,0.0,0.02565789595246315,0.04420971870422363,0.169755859375,0.003999478183686733
PercentileRuleSystem,5,3,1,train,0.009234825149178505,nan,1.0,0.0,0.06906828284263611,0.13455486297607422,0.169599609375,0.009234825149178505
PercentileRuleSystem,5,3,1,test,0.008655964396893978,nan,1.0,0.0,0.0632723942399025,0.030812978744506836,0.00693359375,0.008655964396893978
DictatorRuleSystem,5,3,1,train,0.009546236135065556,nan,1.0,0.0,0.06609803438186646,0.14316582679748535,0.169638671875,0.009546236135065556
DictatorRuleSystem,5,3,1,test,0.009776649996638298,nan,1.0,0.0,0.06673452258110046,0.033356666564941406,0.00697265625,0.009776649996638298
