model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.046484384685754776,0.004063430707901716,1.0,0.02526235766708851,0.1628267616033554,10.969579458236694,0.0820478515625,inf
RegretNetSystem,5,1,1,test,0.042956579476594925,0.0009943468030542135,1.0,0.018091456964612007,0.16603665053844452,0.04902195930480957,0.04126171875,0.042956579476594925
RegretNetSystem,5,2,1,train,0.023908767849206924,0.0033746075350791216,1.0,0.010584359988570213,0.09214063733816147,10.291908025741577,0.0820673828125,inf
RegretNetSystem,5,2,1,test,0.0738241896033287,0.002198457717895508,1.0,0.030300918966531754,0.37731096148490906,0.04114723205566406,0.041265625,0.0738241896033287
RegretNetSystem,5,3,1,train,0.020155858248472214,0.004835428670048714,1.0,0.006248577032238245,0.0921013131737709,10.11354923248291,0.0820859375,inf
RegretNetSystem,5,3,1,test,0.056342609226703644,0.002024199580773711,1.0,0.02270321361720562,0.28700023889541626,0.042897939682006836,0.04126953125,0.056342609226703644
RegretNetSystem,5,4,1,train,0.01735704578459263,0.008391699753701687,1.0,0.006182464770972729,0.0809265673160553,9.889111757278442,0.082109375,inf
RegretNetSystem,5,4,1,test,0.05511036142706871,0.002114048460498452,1.0,0.01626664772629738,0.29313749074935913,0.09441089630126953,0.0412744140625,0.05511036142706871
