model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.23856611549854279,0.0009957542642951012,1.0,0.07430481165647507,0.40321284532546997,115.61241674423218,0.8083984375,0.23856611549854279
RegretNetSystem,5,1,1,test,0.23297211527824402,0.0015889339847490191,1.0,0.06762276589870453,0.40543273091316223,0.07712793350219727,0.644638671875,0.23297211527824402
RegretNetSystem,5,2,1,train,0.10551871359348297,0.0020067058503627777,1.0,0.028729790821671486,0.18929651379585266,102.31045866012573,0.808515625,0.10551871359348297
RegretNetSystem,5,2,1,test,0.10553662478923798,0.0034852284006774426,1.0,0.029625486582517624,0.1900823563337326,0.03946828842163086,0.644638671875,inf
RegretNetSystem,5,3,1,train,0.0718335211277008,0.0015283608809113503,1.0,0.020389022305607796,0.12956750392913818,100.36268353462219,0.8085546875,0.0718335211277008
RegretNetSystem,5,3,1,test,0.06777023524045944,0.0033482960425317287,1.0,0.01814146153628826,0.12420205771923065,0.03443431854248047,0.644794921875,inf
RegretNetSystem,5,4,1,train,0.045938629657030106,0.0025522811338305473,1.0,0.011706002056598663,0.08656635135412216,111.90184807777405,0.808623046875,0.045938629657030106
RegretNetSystem,5,4,1,test,0.04704207181930542,0.0036620437167584896,1.0,0.012087320908904076,0.08915839344263077,0.04383540153503418,0.64484375,inf
