model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,10,4,1,test,0.03573048487305641,0.000996757997199893,1.0,0.0073806424625217915,0.14704200625419617,0.04037833213806152,1.208857421875,0.03573048487305641
NonSPRuleSystem,5,1,1,train,0.15000256896018982,nan,1.0,0.0,0.5726460218429565,0.7233936786651611,0.168818359375,0.15000256896018982
NonSPRuleSystem,5,1,1,test,0.14947561919689178,nan,1.0,0.0,0.5706871747970581,0.06568336486816406,0.168642578125,0.14947561919689178
PercentileRuleSystem,5,1,1,train,0.20199398696422577,nan,1.0,0.0,1.1492581367492676,0.2099900245666504,0.168642578125,0.20199398696422577
PercentileRuleSystem,5,1,1,test,0.20283032953739166,nan,1.0,0.0,1.1618157625198364,0.051908254623413086,0.0059765625,0.20283032953739166
DictatorRuleSystem,5,1,1,train,0.15000256896018982,nan,1.0,0.0,0.5726460218429565,0.14030194282531738,0.168681640625,0.15000256896018982
DictatorRuleSystem,5,1,1,test,0.14947561919689178,nan,1.0,0.0,0.5706871747970581,0.03727102279663086,0.006015625,0.14947561919689178
ConstantRuleSystem,5,1,1,train,0.25536665320396423,nan,1.0,0.10079368948936462,1.3046718835830688,0.08823609352111816,0.16859375,0.25536665320396423
ConstantRuleSystem,5,1,1,test,0.24865606427192688,nan,1.0,0.09227908402681351,1.276364803314209,0.037346839904785156,0.0059765625,0.24865606427192688
MoulinNetSystem,5,1,1,train,0.15000256896018982,nan,1.0,0.0,0.5726460218429565,68.84334206581116,0.339658203125,0.15000256896018982
MoulinNetSystem,5,1,1,test,0.14947599172592163,nan,1.0,1.5849655028432608e-05,0.570684015750885,0.05647635459899902,0.176904296875,0.14947599172592163
NonSPRuleSystem,5,2,1,train,0.04401218518614769,nan,1.0,0.0,0.22433294355869293,0.5935566425323486,0.16939453125,0.04401218518614769
NonSPRuleSystem,5,2,1,test,0.043768320232629776,nan,1.0,0.0,0.2247784286737442,0.04503011703491211,0.16921875,0.043768320232629776
PercentileRuleSystem,5,2,1,train,0.08243390172719955,nan,1.0,0.0,0.5243552327156067,0.13827276229858398,0.169140625,0.08243390172719955
PercentileRuleSystem,5,2,1,test,0.08120710402727127,nan,1.0,0.0,0.5110468864440918,0.02759695053100586,0.006474609375,0.08120710402727127
DictatorRuleSystem,5,2,1,train,0.06999440491199493,nan,1.0,0.0,0.34549617767333984,0.14232206344604492,0.1691796875,0.06999440491199493
DictatorRuleSystem,5,2,1,test,0.06993670016527176,nan,1.0,0.0,0.3438010513782501,0.030884981155395508,0.006513671875,0.06993670016527176
ConstantRuleSystem,5,2,1,train,0.1242997944355011,nan,1.0,0.049793269485235214,0.6317567229270935,0.10434198379516602,0.169013671875,0.1242997944355011
ConstantRuleSystem,5,2,1,test,0.12707284092903137,nan,1.0,0.04713425040245056,0.6515533924102783,0.028540849685668945,0.006396484375,0.12707284092903137
MoulinNetSystem,5,2,1,train,0.05414806678891182,nan,1.0,0.0,0.30100899934768677,64.5219464302063,0.3464453125,0.05414806678891182
MoulinNetSystem,5,2,1,test,0.053809478878974915,nan,1.0,0.0,0.3033187687397003,0.06550359725952148,0.18369140625,0.053809478878974915
NonSPRuleSystem,5,3,1,train,0.01657729223370552,nan,1.0,0.0,0.10547906905412674,0.6806416511535645,0.169892578125,0.01657729223370552
NonSPRuleSystem,5,3,1,test,0.01633230410516262,nan,1.0,0.0,0.1034097969532013,0.05211186408996582,0.169716796875,0.01633230410516262
PercentileRuleSystem,5,3,1,train,0.0346822664141655,nan,1.0,0.0,0.2611320912837982,0.16887927055358887,0.169560546875,0.0346822664141655
