model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,10,4,1,train,0.056416355073451996,0.000430085085099563,1.0,0.014933403581380844,0.39496248960494995,79.5892825126648,1.372724609375,0.056416355073451996
RegretNetSystem,10,4,1,test,0.055494554340839386,0.002644395688548684,1.0,0.017356624826788902,0.38017749786376953,0.019898653030395508,1.20890625,0.055494554340839386
RegretNetSystem,10,4,1,train,0.05315246433019638,0.0013508046977221966,1.0,0.016011567786335945,0.4025691747665405,80.15072321891785,1.372724609375,0.05315246433019638
RegretNetSystem,10,4,1,test,0.052758216857910156,0.0011726944940164685,1.0,0.014580793678760529,0.39993563294410706,0.01956319808959961,1.20890625,0.052758216857910156
RegretNetSystem,10,4,1,train,0.05448411777615547,0.0013024089857935905,1.0,0.01911798119544983,0.40354451537132263,79.74235773086548,1.372763671875,0.05448411777615547
RegretNetSystem,10,4,1,test,0.055719658732414246,0.0014351765858009458,1.0,0.018741628155112267,0.41551125049591064,0.01947188377380371,1.2088671875,0.055719658732414246
RegretNetSystem,10,4,1,train,0.056254953145980835,0.0007493893499486148,1.0,0.019198939204216003,0.45596691966056824,79.22538495063782,1.372724609375,0.056254953145980835
RegretNetSystem,10,4,1,test,0.05705070123076439,0.0029627163894474506,1.0,0.021142276003956795,0.45523977279663086,0.020692825317382812,1.20890625,0.05705070123076439
RegretNetSystem,10,4,1,train,0.0578913614153862,0.0007108242134563625,1.0,0.026963628828525543,0.4515798091888428,79.4446005821228,1.372724609375,0.0578913614153862
RegretNetSystem,10,4,1,test,0.05915970727801323,0.0024416104424744844,1.0,0.0306552667170763,0.45511898398399353,0.020966053009033203,1.20890625,0.05915970727801323
RegretNetSystem,10,4,1,train,0.0570211261510849,0.0014867365825921297,1.0,0.017638830468058586,0.3911707401275635,79.45560336112976,1.372724609375,0.0570211261510849
RegretNetSystem,10,4,1,test,0.05560068041086197,0.0027882850263267756,1.0,0.016954705119132996,0.38403841853141785,0.021140575408935547,1.20890625,0.05560068041086197
RegretNetSystem,10,4,1,train,0.05664411932229996,0.0006563701899722219,1.0,0.020102692767977715,0.43064773082733154,80.29567170143127,1.372724609375,0.05664411932229996
RegretNetSystem,10,4,1,test,0.057089753448963165,0.0022202306427061558,1.0,0.023908158764243126,0.4198850691318512,0.021067142486572266,1.20890625,0.057089753448963165
RegretNetSystem,10,4,1,train,0.05584431812167168,0.001216031494550407,1.0,0.021257024258375168,0.4022831618785858,79.20532059669495,1.372724609375,0.05584431812167168
RegretNetSystem,10,4,1,test,0.056998733431100845,0.002417727606371045,1.0,0.024161603301763535,0.40084904432296753,0.01973891258239746,1.20890625,0.056998733431100845
RegretNetSystem,10,4,1,train,0.05860770866274834,0.0009719870868138969,1.0,0.04156512767076492,0.5237512588500977,79.2886483669281,1.372724609375,0.05860770866274834
RegretNetSystem,10,4,1,test,0.05959071218967438,0.0013833704870194197,1.0,0.039904408156871796,0.5245177745819092,0.019754648208618164,1.20890625,0.05959071218967438
RegretNetSystem,10,4,1,train,0.057188913226127625,0.0005860725650563836,1.0,0.02276730164885521,0.47182798385620117,81.39038872718811,1.372763671875,0.057188913226127625
RegretNetSystem,10,4,1,test,0.05742253363132477,0.002390919253230095,1.0,0.026543451473116875,0.4642689526081085,0.019815921783447266,1.2088671875,0.05742253363132477
MoulinNetSystem,10,4,1,train,0.033117324113845825,nan,1.0,0.0,0.3620067536830902,70.17571187019348,0.39869140625,0.033117324113845825
MoulinNetSystem,10,4,1,test,0.03349730372428894,nan,1.0,0.0,0.3594200909137726,0.07738709449768066,0.2358984375,0.03349730372428894
MoulinNetSystem,10,4,1,train,0.03280932083725929,nan,1.0,0.0,0.3759502172470093,66.52106499671936,0.39873046875,0.03280932083725929
MoulinNetSystem,10,4,1,test,0.03300592303276062,nan,1.0,0.0,0.35715070366859436,0.06921029090881348,0.2359375,0.03300592303276062
MoulinNetSystem,10,4,1,train,0.03408206254243851,nan,1.0,0.0,0.4052788317203522,62.70220160484314,0.39873046875,0.03408206254243851
MoulinNetSystem,10,4,1,test,0.03412747010588646,nan,1.0,0.0,0.39362892508506775,0.057676076889038086,0.2359375,0.03412747010588646
MoulinNetSystem,10,4,1,train,0.03406602889299393,nan,1.0,0.0,0.4640031158924103,61.66952347755432,0.39869140625,0.03406602889299393
MoulinNetSystem,10,4,1,test,0.03465738892555237,nan,1.0,0.0,0.4723837971687317,0.047621726989746094,0.2358984375,0.03465738892555237
MoulinNetSystem,10,4,1,train,0.03862792253494263,nan,1.0,0.0,0.5135202407836914,66.21835827827454,0.39876953125,0.03862792253494263
MoulinNetSystem,10,4,1,test,0.03896387666463852,nan,1.0,0.0,0.5289035439491272,0.05611681938171387,0.2358984375,0.03896387666463852
MoulinNetSystem,10,4,1,train,0.03200361877679825,nan,1.0,0.0,0.35660332441329956,67.70751285552979,0.398779296875,0.03200361877679825
MoulinNetSystem,10,4,1,test,0.03219136595726013,nan,1.0,0.0,0.35276496410369873,0.05750465393066406,0.2358984375,0.03219136595726013
MoulinNetSystem,10,4,1,train,0.036651164293289185,nan,1.0,0.0,0.46868422627449036,62.48593258857727,0.39876953125,0.036651164293289185
MoulinNetSystem,10,4,1,test,0.036884501576423645,nan,1.0,0.0,0.4570297598838806,0.06647729873657227,0.2358984375,0.036884501576423645
MoulinNetSystem,10,4,1,train,0.036910492926836014,nan,1.0,0.0,0.4563320577144623,69.52894425392151,0.39873046875,0.036910492926836014
