model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,9,3,1,train,0.04839904606342316,0.009256847202777863,1.0,0.013907765969634056,0.20875175297260284,12.841614007949829,0.1297451171875,inf
RegretNetSystem,9,3,1,test,0.08784353733062744,0.004191137384623289,1.0,0.02027953788638115,0.5987670421600342,0.04261064529418945,0.061041015625,inf
RegretNetSystem,9,4,1,train,0.04216431453824043,0.01367377769201994,1.0,0.010509316809475422,0.19747579097747803,12.180559635162354,0.1431142578125,inf
RegretNetSystem,9,4,1,test,0.06455106288194656,0.003432010067626834,1.0,0.014780099503695965,0.4397642910480499,0.047998666763305664,0.0610458984375,inf
RegretNetSystem,10,1,1,train,0.2113286852836609,0.008829317055642605,1.0,0.04301881790161133,1.3307932615280151,13.931093454360962,0.1292548828125,inf
RegretNetSystem,10,1,1,test,0.24816448986530304,0.00358371390029788,1.0,0.05212525278329849,1.651647925376892,0.0412442684173584,0.066380859375,inf
RegretNetSystem,10,2,1,train,0.08438067138195038,0.009194288402795792,1.0,0.01683402806520462,0.38776642084121704,13.034793138504028,0.1320068359375,inf
RegretNetSystem,10,2,1,test,0.12909254431724548,0.004292067606002092,1.0,0.026328012347221375,0.8745439648628235,0.08899140357971191,0.066384765625,inf
RegretNetSystem,10,3,1,train,0.05548696219921112,0.012542836368083954,1.0,0.012180563062429428,0.24893327057361603,14.285483360290527,0.14644140625,inf
RegretNetSystem,10,3,1,test,0.08812769502401352,0.0049296594224870205,1.0,0.016954075545072556,0.6047436594963074,0.05678701400756836,0.066388671875,inf
RegretNetSystem,10,4,1,train,0.055515583604574203,0.026790624484419823,1.0,0.011712020263075829,0.35070765018463135,13.973027229309082,0.1598837890625,inf
RegretNetSystem,10,4,1,test,0.06445323675870895,0.004483504220843315,1.0,0.013436668552458286,0.4313942790031433,0.05249285697937012,0.0663935546875,inf
RegretNetSystem,5,1,1,train,0.1529102921485901,0.0017324256477877498,1.0,0.030311189591884613,0.570583164691925,10.226372957229614,0.0820478515625,0.1529102921485901
RegretNetSystem,5,1,1,test,0.15032264590263367,0.0011954143410548568,1.0,0.01553222443908453,0.568006157875061,0.034105777740478516,0.0644560546875,0.15032264590263367
RegretNetSystem,5,2,1,train,0.05850841477513313,0.014565872959792614,1.0,0.030153365805745125,0.21324916183948517,10.314756393432617,0.0820673828125,inf
RegretNetSystem,5,2,1,test,0.12690094113349915,0.008299724198877811,1.0,0.04748442769050598,0.6486958265304565,0.03688621520996094,0.0644638671875,inf
RegretNetSystem,5,3,1,train,0.03545009717345238,0.01435230951756239,1.0,0.01402838435024023,0.13301634788513184,11.344076156616211,0.0820859375,inf
RegretNetSystem,5,3,1,test,0.09733893722295761,0.002863530535250902,1.0,0.03264860063791275,0.5139858722686768,0.03549051284790039,0.0644716796875,0.09733893722295761
RegretNetSystem,5,4,1,train,0.03157079219818115,0.008346043527126312,1.0,0.014908332377672195,0.11268126219511032,10.766277551651001,0.082109375,inf
RegretNetSystem,5,4,1,test,0.06319264322519302,0.0082383519038558,1.0,0.024012189358472824,0.3234769403934479,0.03690814971923828,0.06448046875,inf
RegretNetSystem,9,1,1,train,0.21018986403942108,0.010010558180510998,1.0,0.04160458594560623,1.3702021837234497,10.112409114837646,0.119318359375,inf
RegretNetSystem,9,1,1,test,0.2516619563102722,0.010682429186999798,1.0,0.05862108990550041,1.6908979415893555,0.03519082069396973,0.1073193359375,inf
RegretNetSystem,9,2,1,train,0.07404924184083939,0.010352344252169132,1.0,0.01434201281517744,0.35357666015625,10.988188743591309,0.11934765625,inf
RegretNetSystem,9,2,1,test,0.12470182031393051,0.007046511862426996,1.0,0.029562870040535927,0.826400101184845,0.04020380973815918,0.1073271484375,inf
RegretNetSystem,9,3,1,train,0.05112070217728615,0.010700645856559277,1.0,0.01294006034731865,0.22847701609134674,11.732825517654419,0.1297451171875,inf
RegretNetSystem,9,3,1,test,0.08856203407049179,0.007491436321288347,1.0,0.020656486973166466,0.6047731041908264,0.03860592842102051,0.1073349609375,inf
RegretNetSystem,9,4,1,train,0.039579909294843674,0.009943990968167782,1.0,0.012363206595182419,0.17577587068080902,12.056312561035156,0.1431142578125,inf
RegretNetSystem,9,4,1,test,0.06354157626628876,0.006677272263914347,1.0,0.015665797516703606,0.42606669664382935,0.04284262657165527,0.10734375,inf
RegretNetSystem,10,1,1,train,0.21164794266223907,0.0073380484245717525,1.0,0.045902565121650696,1.350484013557434,12.559687614440918,0.1292548828125,inf
RegretNetSystem,10,1,1,test,0.2490142285823822,0.0028131650760769844,1.0,0.05228419974446297,1.6606303453445435,0.08831405639648438,0.120861328125,0.2490142285823822
RegretNetSystem,10,2,1,train,0.0866142213344574,0.009568057022988796,1.0,0.02315862849354744,0.3972516655921936,11.82326078414917,0.1320068359375,inf
RegretNetSystem,10,2,1,test,0.1238340213894844,0.004420763347297907,1.0,0.025627510622143745,0.8319846987724304,0.03981208801269531,0.120869140625,inf
RegretNetSystem,10,3,1,train,0.05363275855779648,0.011036325246095657,1.0,0.013638513162732124,0.24072951078414917,13.136438846588135,0.14644140625,inf
RegretNetSystem,10,3,1,test,0.08384586125612259,0.006797289475798607,1.0,0.01831532083451748,0.5681845545768738,0.05142474174499512,0.120876953125,inf
RegretNetSystem,10,4,1,train,0.05772311985492706,0.02532263845205307,1.0,0.010924961417913437,0.3723071813583374,11.388917684555054,0.1598876953125,inf
RegretNetSystem,10,4,1,test,0.06388124823570251,0.0061232722364366055,1.0,0.013761790469288826,0.4311774969100952,0.03901815414428711,0.1208857421875,inf
