model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.04471605271100998,0.0006713125039823353,1.0,0.010172554291784763,0.1762964278459549,13.86392879486084,0.0820478515625,0.04471605271100998
RegretNetSystem,5,1,1,test,0.04111364856362343,0.0004924047971144319,1.0,0.007167739327996969,0.1633208692073822,0.059047698974609375,0.04126171875,0.04111364856362343
RegretNetSystem,5,2,1,train,0.01911262422800064,0.006135198287665844,1.0,0.009186084382236004,0.07250569015741348,9.975872039794922,0.0820673828125,inf
RegretNetSystem,5,2,1,test,0.037375420331954956,0.0006555259460583329,1.0,0.010585273616015911,0.2019171565771103,0.04268360137939453,0.041265625,0.037375420331954956
RegretNetSystem,5,3,1,train,0.014039861969649792,0.006441829260438681,1.0,0.007219879422336817,0.054127857089042664,10.161021947860718,0.0820859375,inf
RegretNetSystem,5,3,1,test,0.03690021485090256,0.001471268362365663,1.0,0.012916570529341698,0.19333197176456451,0.04426741600036621,0.04126953125,0.03690021485090256
RegretNetSystem,5,4,1,train,0.009168046526610851,0.0045775179751217365,1.0,0.003848847933113575,0.035747941583395004,9.980664014816284,0.082109375,inf
RegretNetSystem,5,4,1,test,0.02603832259774208,0.0006923285545781255,1.0,0.007942991331219673,0.13916170597076416,0.03771066665649414,0.0412744140625,0.02603832259774208
RegretNetSystem,9,1,1,train,0.05816955491900444,0.0036751078441739082,1.0,0.011407623067498207,0.43027833104133606,10.86828064918518,0.1193173828125,inf
RegretNetSystem,9,1,1,test,0.06646344065666199,0.0009915223345160484,1.0,0.01386526320129633,0.4679484963417053,0.05004072189331055,0.061033203125,0.06646344065666199
RegretNetSystem,9,2,1,train,0.023268485441803932,0.0044853463768959045,1.0,0.0067053926177322865,0.1303340047597885,10.762626886367798,0.1193515625,inf
RegretNetSystem,9,2,1,test,0.03670595586299896,0.0014734241412952542,1.0,0.0071028536185622215,0.2733902037143707,0.04284477233886719,0.061037109375,0.03670595586299896
RegretNetSystem,9,3,1,train,0.017366012558341026,0.006087758578360081,1.0,0.004422822967171669,0.095041424036026,10.825642108917236,0.1297451171875,inf
RegretNetSystem,9,3,1,test,0.02596401609480381,0.0011283891508355737,1.0,0.004988827742636204,0.19525618851184845,0.05487823486328125,0.061041015625,0.02596401609480381
RegretNetSystem,9,4,1,train,0.013613224029541016,0.0057792095467448235,1.0,0.003278945107012987,0.07469256967306137,10.983280181884766,0.1431142578125,inf
RegretNetSystem,9,4,1,test,0.020148543640971184,0.000579139101319015,1.0,0.004007517825812101,0.14915154874324799,0.0393223762512207,0.0610458984375,0.020148543640971184
RegretNetSystem,10,1,1,train,0.05787471681833267,0.004181156866252422,1.0,0.01090497337281704,0.41335442662239075,10.632712125778198,0.1292548828125,inf
RegretNetSystem,10,1,1,test,0.06686869263648987,0.001421858323737979,1.0,0.011344000697135925,0.49132460355758667,0.042697906494140625,0.066380859375,0.06686869263648987
RegretNetSystem,10,2,1,train,0.02334296703338623,0.004962810315191746,1.0,0.0052805207669734955,0.13047118484973907,11.209330081939697,0.1320048828125,inf
RegretNetSystem,10,2,1,test,0.03866830840706825,0.0008828025893308222,1.0,0.006296609994024038,0.2927567660808563,0.0482630729675293,0.066384765625,0.03866830840706825
RegretNetSystem,10,3,1,train,0.01549149677157402,0.005170907825231552,1.0,0.0026514590717852116,0.09089187532663345,13.675732612609863,0.14644140625,inf
RegretNetSystem,10,3,1,test,0.03860015794634819,0.0010162257822230458,1.0,0.006156666204333305,0.2965613901615143,0.06233835220336914,0.066388671875,0.03860015794634819
RegretNetSystem,10,4,1,train,0.012724430300295353,0.004230726044625044,1.0,0.0027786155696958303,0.07299911230802536,11.732133626937866,0.1598876953125,inf
RegretNetSystem,10,4,1,test,0.02768942341208458,0.0013292805524542928,1.0,0.004430336877703667,0.21003861725330353,0.0380706787109375,0.0663935546875,0.02768942341208458
