model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,9,3,1,train,0.024777889251708984,0.0009103886550292373,1.0,0.006035649683326483,0.1280362606048584,113.6119372844696,1.250361328125,0.024777889251708984
RegretNetSystem,9,3,1,test,0.02219417132437229,0.0006615649326704443,1.0,0.004886247683316469,0.11530095338821411,0.04645228385925293,1.073388671875,0.02219417132437229
RegretNetSystem,9,4,1,train,0.020072469487786293,0.0021516205742955208,1.0,0.0054722935892641544,0.09861975908279419,116.81320214271545,1.2505078125,0.020072469487786293
RegretNetSystem,9,4,1,test,0.01713372953236103,0.0003409294586163014,1.0,0.0039009617175906897,0.0905795469880104,0.05077409744262695,1.0734375,0.01713372953236103
RegretNetSystem,10,1,1,train,0.0838855430483818,0.0007180881220847368,1.0,0.014934956096112728,0.5567623376846313,118.41138672828674,1.372490234375,0.0838855430483818
RegretNetSystem,10,1,1,test,0.09156152606010437,0.001814954332076013,1.0,0.01628842018544674,0.6192448735237122,0.03823733329772949,1.20861328125,0.09156152606010437
RegretNetSystem,10,2,1,train,0.037119921296834946,0.0009760484099388123,1.0,0.006608698051422834,0.18495148420333862,111.51006031036377,1.372568359375,0.037119921296834946
RegretNetSystem,10,2,1,test,0.04020172730088234,0.001437774277292192,1.0,0.007196050137281418,0.19974404573440552,0.03506326675415039,1.20869140625,0.04020172730088234
RegretNetSystem,10,3,1,train,0.0243730116635561,0.0006586412782780826,1.0,0.004647453315556049,0.12483055889606476,117.08904838562012,1.372607421875,0.0243730116635561
RegretNetSystem,10,3,1,test,0.027866104617714882,0.0006277387728914618,1.0,0.0051352339796721935,0.14390192925930023,0.04108834266662598,1.20880859375,0.027866104617714882
RegretNetSystem,10,4,1,train,0.01857343688607216,0.0007355028646998107,1.0,0.003993769641965628,0.09601828455924988,117.04412841796875,1.37275390625,0.01857343688607216
RegretNetSystem,10,4,1,test,0.021233972162008286,0.0005673555424436927,1.0,0.0034686143044382334,0.11894538253545761,0.03858232498168945,1.208857421875,0.021233972162008286
NonSPRuleSystem,5,1,1,train,0.06593593955039978,nan,1.0,0.0,0.25575461983680725,0.36731386184692383,0.1688671875,0.06593593955039978
NonSPRuleSystem,5,1,1,test,0.07148279249668121,nan,1.0,0.0,0.2747802734375,0.03795337677001953,0.16869140625,0.07148279249668121
PercentileRuleSystem,5,1,1,train,0.08694566786289215,nan,1.0,0.0,0.48875918984413147,0.14989805221557617,0.16869140625,0.08694566786289215
PercentileRuleSystem,5,1,1,test,0.09350357949733734,nan,1.0,0.0,0.5312574505805969,0.02757120132446289,0.006025390625,0.09350357949733734
DictatorRuleSystem,5,1,1,train,0.06593593955039978,nan,1.0,0.0,0.25575461983680725,0.13260817527770996,0.16873046875,0.06593593955039978
DictatorRuleSystem,5,1,1,test,0.07148279249668121,nan,1.0,0.0,0.2747802734375,0.030150413513183594,0.006064453125,0.07148279249668121
ConstantRuleSystem,5,1,1,train,0.1092429980635643,nan,1.0,0.03519761189818382,0.5628352165222168,0.08999228477478027,0.168642578125,0.1092429980635643
ConstantRuleSystem,5,1,1,test,0.11992471665143967,nan,1.0,0.0379677340388298,0.6310031414031982,0.034273386001586914,0.006025390625,0.11992471665143967
MoulinNetSystem,5,1,1,train,0.06593593955039978,nan,1.0,0.0,0.25575461983680725,61.27554631233215,0.339501953125,0.06593593955039978
MoulinNetSystem,5,1,1,test,0.07148890942335129,nan,1.0,0.00024645341909490526,0.2747252881526947,0.0548396110534668,0.176748046875,0.07148890942335129
NonSPRuleSystem,5,2,1,train,0.02169479802250862,nan,1.0,0.0,0.11128036677837372,0.5762155055999756,0.16943359375,0.02169479802250862
NonSPRuleSystem,5,2,1,test,0.023028438910841942,nan,1.0,0.0,0.11694585531949997,0.047705888748168945,0.1692578125,0.023028438910841942
PercentileRuleSystem,5,2,1,train,0.04224790260195732,nan,1.0,0.0,0.269895076751709,0.15468215942382812,0.1691796875,0.04224790260195732
PercentileRuleSystem,5,2,1,test,0.04302070662379265,nan,1.0,0.0,0.2710455358028412,0.03464317321777344,0.006513671875,0.04302070662379265
DictatorRuleSystem,5,2,1,train,0.03158188611268997,nan,1.0,0.0,0.1603429913520813,0.14596223831176758,0.16921875,0.03158188611268997
